code_station,date,debit
CAHEDF,2020-07-16 15:00:00,73.4
GOUL,2020-07-16 15:00:00,0.86
O7161510_E,2020-07-16 15:00:00,14
D_MOULINET,2020-07-16 15:00:00,0.03
D_GANIVET,2020-07-16 15:00:00,0
NAT_O77015,2020-07-16 15:00:00,16.9952
O6140010,2020-07-16 15:00:00,120.6
O7094010,2020-07-16 15:00:00,1.045
O6140010,2020-07-16 14:45:00,123.3
O7094010,2020-07-16 14:45:00,1.053
O6140010,2020-07-16 14:30:00,123.3
O7094010,2020-07-16 14:30:00,1.045
O6140010,2020-07-16 14:15:00,125.64
O7094010,2020-07-16 14:15:00,1.045
COUTET,2020-07-16 14:00:00,49.2
O7145220,2020-07-16 14:00:00,0.09
O7041510,2020-07-16 14:00:00,1.94
O7101510,2020-07-16 14:00:00,3.6
O7054010,2020-07-16 14:00:00,0.29
O7074020,2020-07-16 14:00:00,0.5
ENTEDF,2020-07-16 14:00:00,83.4
CAHEDF,2020-07-16 14:00:00,74.3
GOUL,2020-07-16 14:00:00,0.87
O7161510_E,2020-07-16 14:00:00,13.6
D_MOULINET,2020-07-16 14:00:00,0.03
D_GANIVET,2020-07-16 14:00:00,0
NAT_O77015,2020-07-16 14:00:00,16.9366
O6140010,2020-07-16 14:00:00,125.82
O7094010,2020-07-16 14:00:00,1.045
O6140010,2020-07-16 13:45:00,125.82
O7094010,2020-07-16 13:45:00,1.045
O6140010,2020-07-16 13:30:00,126.78
O7094010,2020-07-16 13:30:00,1.045
O6140010,2020-07-16 13:15:00,126.78
O7094010,2020-07-16 13:15:00,1.045
COUTET,2020-07-16 13:00:00,51.4
O7145220,2020-07-16 13:00:00,0.09
O7041510,2020-07-16 13:00:00,1.97
O7101510,2020-07-16 13:00:00,3.62
O7054010,2020-07-16 13:00:00,0.29
O7074020,2020-07-16 13:00:00,0.48
ENTEDF,2020-07-16 13:00:00,83.5
CAHEDF,2020-07-16 13:00:00,73.4
O7161510_E,2020-07-16 13:00:00,11
D_MOULINET,2020-07-16 13:00:00,0.03
D_GANIVET,2020-07-16 13:00:00,0
NAT_O77015,2020-07-16 13:00:00,16.9952
GOUL,2020-07-16 13:00:00,0.88
O6140010,2020-07-16 13:00:00,128.145
O7094010,2020-07-16 13:00:00,1.045
O6140010,2020-07-16 12:45:00,126
O7094010,2020-07-16 12:45:00,1.045
O6140010,2020-07-16 12:30:00,126.195
O7094010,2020-07-16 12:30:00,1.045
O6140010,2020-07-16 12:15:00,126
O7094010,2020-07-16 12:15:00,1.045
COUTET,2020-07-16 12:00:00,48.7
O7145220,2020-07-16 12:00:00,0.1
O7041510,2020-07-16 12:00:00,2.03
O7101510,2020-07-16 12:00:00,3.62
O7054010,2020-07-16 12:00:00,0.29
O7074020,2020-07-16 12:00:00,0.48
ENTEDF,2020-07-16 12:00:00,83.4
CAHEDF,2020-07-16 12:00:00,71.4
O7161510_E,2020-07-16 12:00:00,3.64
D_MOULINET,2020-07-16 12:00:00,0.03
D_GANIVET,2020-07-16 12:00:00,0
NAT_O77015,2020-07-16 12:00:00,16.8954
O6140010,2020-07-16 12:00:00,125.82
O7094010,2020-07-16 12:00:00,1.045
GOUL,2020-07-16 12:00:00,0.88
O6140010,2020-07-16 11:45:00,125.64
O7094010,2020-07-16 11:45:00,1.045
O6140010,2020-07-16 11:30:00,125.82
O7094010,2020-07-16 11:30:00,1.045
O6140010,2020-07-16 11:15:00,123.48
O7094010,2020-07-16 11:15:00,1.045
COUTET,2020-07-16 11:00:00,39.1
O7145220,2020-07-16 11:00:00,0.09
O7041510,2020-07-16 11:00:00,1.93
O7101510,2020-07-16 11:00:00,3.62
O7054010,2020-07-16 11:00:00,0.29
O7074020,2020-07-16 11:00:00,0.48
ENTEDF,2020-07-16 11:00:00,83.5
CAHEDF,2020-07-16 11:00:00,67.9
GOUL,2020-07-16 11:00:00,0.88
O7161510_E,2020-07-16 11:00:00,3.44
D_MOULINET,2020-07-16 11:00:00,0.03
D_GANIVET,2020-07-16 11:00:00,0
NAT_O77015,2020-07-16 11:00:00,16.9052
O6140010,2020-07-16 11:00:00,123.12
O7094010,2020-07-16 11:00:00,1.045
O6140010,2020-07-16 10:45:00,120.6
O7094010,2020-07-16 10:45:00,1.045
O6140010,2020-07-16 10:30:00,118.44
O7094010,2020-07-16 10:30:00,1.045
O6140010,2020-07-16 10:15:00,117.72
O7094010,2020-07-16 10:15:00,1.053
COUTET,2020-07-16 10:00:00,32.7
O7145220,2020-07-16 10:00:00,0.09
O7041510,2020-07-16 10:00:00,1.97
O7101510,2020-07-16 10:00:00,3.62
O7054010,2020-07-16 10:00:00,0.29
O7074020,2020-07-16 10:00:00,0.47
ENTEDF,2020-07-16 10:00:00,83.7
CAHEDF,2020-07-16 10:00:00,65.1
GOUL,2020-07-16 10:00:00,0.88
O7161510_E,2020-07-16 10:00:00,3.76
D_MOULINET,2020-07-16 10:00:00,0.03
D_GANIVET,2020-07-16 10:00:00,0
NAT_O77015,2020-07-16 10:00:00,16.96
O6140010,2020-07-16 10:00:00,115.74
O7094010,2020-07-16 10:00:00,1.053
O6140010,2020-07-16 09:45:00,113.04
O7094010,2020-07-16 09:45:00,1.045
O6140010,2020-07-16 09:30:00,110.7
O7094010,2020-07-16 09:30:00,1.045
O6140010,2020-07-16 09:15:00,108
O7094010,2020-07-16 09:15:00,1.045
COUTET,2020-07-16 09:00:00,26
O7145220,2020-07-16 09:00:00,0.04
O7041510,2020-07-16 09:00:00,1.96
O7101510,2020-07-16 09:00:00,3.66
O7054010,2020-07-16 09:00:00,0.29
O7074020,2020-07-16 09:00:00,0.47
ENTEDF,2020-07-16 09:00:00,94.7
CAHEDF,2020-07-16 09:00:00,60.1
O7161510_E,2020-07-16 09:00:00,4.2
D_MOULINET,2020-07-16 09:00:00,0.03
D_GANIVET,2020-07-16 09:00:00,0
NAT_O77015,2020-07-16 09:00:00,16.9774
O6140010,2020-07-16 09:00:00,105.746
O7094010,2020-07-16 09:00:00,1.062
GOUL,2020-07-16 09:00:00,0.88
O6140010,2020-07-16 08:45:00,103.331
O7094010,2020-07-16 08:45:00,1.053
O6140010,2020-07-16 08:30:00,101.238
O7094010,2020-07-16 08:30:00,1.097
O6140010,2020-07-16 08:15:00,99.95
O7094010,2020-07-16 08:15:00,1.07
COUTET,2020-07-16 08:00:00,29
O7145220,2020-07-16 08:00:00,0.09
O7041510,2020-07-16 08:00:00,1.94
O7101510,2020-07-16 08:00:00,3.66
O7054010,2020-07-16 08:00:00,0.29
O7074020,2020-07-16 08:00:00,0.45
ENTEDF,2020-07-16 08:00:00,79.5
CAHEDF,2020-07-16 08:00:00,53.5
O7161510_E,2020-07-16 08:00:00,5.13
D_MOULINET,2020-07-16 08:00:00,0.03
D_GANIVET,2020-07-16 08:00:00,0
NAT_O77015,2020-07-16 08:00:00,16.8678
O6140010,2020-07-16 08:00:00,98.984
O7094010,2020-07-16 08:00:00,1.045
GOUL,2020-07-16 08:00:00,0.87
O6140010,2020-07-16 07:45:00,96.73
O7094010,2020-07-16 07:45:00,1.053
O6140010,2020-07-16 07:30:00,96.569
O7094010,2020-07-16 07:30:00,1.045
O6140010,2020-07-16 07:15:00,95.764
O7094010,2020-07-16 07:15:00,1.045
COUTET,2020-07-16 07:00:00,34.1
O7145220,2020-07-16 07:00:00,0.1
O7041510,2020-07-16 07:00:00,1.91
O7101510,2020-07-16 07:00:00,3.68
O7054010,2020-07-16 07:00:00,0.29
O7074020,2020-07-16 07:00:00,0.47
ENTEDF,2020-07-16 07:00:00,59.3
CAHEDF,2020-07-16 07:00:00,49.8
GOUL,2020-07-16 07:00:00,0.86
O7161510_E,2020-07-16 07:00:00,6.71
D_MOULINET,2020-07-16 07:00:00,0.03
D_GANIVET,2020-07-16 07:00:00,0
NAT_O77015,2020-07-16 07:00:00,16.8814
O6140010,2020-07-16 07:00:00,94.315
O7094010,2020-07-16 07:00:00,1.045
O6140010,2020-07-16 06:45:00,92.544
O7094010,2020-07-16 06:45:00,1.045
O6140010,2020-07-16 06:30:00,92.383
O7094010,2020-07-16 06:30:00,1.053
O6140010,2020-07-16 06:15:00,90.822
O7094010,2020-07-16 06:15:00,1.045
COUTET,2020-07-16 06:00:00,35.1
O7145220,2020-07-16 06:00:00,0.11
O7041510,2020-07-16 06:00:00,1.94
O7101510,2020-07-16 06:00:00,3.66
O7054010,2020-07-16 06:00:00,0.28
O7074020,2020-07-16 06:00:00,0.48
ENTEDF,2020-07-16 06:00:00,59.1
CAHEDF,2020-07-16 06:00:00,47
GOUL,2020-07-16 06:00:00,0.86
O7161510_E,2020-07-16 06:00:00,8.63
D_MOULINET,2020-07-16 06:00:00,0.03
D_GANIVET,2020-07-16 06:00:00,0
NAT_O77015,2020-07-16 06:00:00,16.8228
O6140010,2020-07-16 06:00:00,90.206
O7094010,2020-07-16 06:00:00,1.045
O6140010,2020-07-16 05:45:00,88.05
O7094010,2020-07-16 05:45:00,1.045
O6140010,2020-07-16 05:30:00,88.05
O7094010,2020-07-16 05:30:00,1.036
O6140010,2020-07-16 05:15:00,86.202
O7094010,2020-07-16 05:15:00,1.045
COUTET,2020-07-16 05:00:00,35.6
O7145220,2020-07-16 05:00:00,0.11
O7041510,2020-07-16 05:00:00,1.92
O7101510,2020-07-16 05:00:00,3.64
O7054010,2020-07-16 05:00:00,0.28
O7074020,2020-07-16 05:00:00,0.49
ENTEDF,2020-07-16 05:00:00,58.1
CAHEDF,2020-07-16 05:00:00,45.3
O7161510_E,2020-07-16 05:00:00,11.4
D_MOULINET,2020-07-16 05:00:00,0.03
D_GANIVET,2020-07-16 05:00:00,0
NAT_O77015,2020-07-16 05:00:00,16.7642
O6140010,2020-07-16 05:00:00,85.894
O7094010,2020-07-16 05:00:00,1.053
GOUL,2020-07-16 05:00:00,0.85
O6140010,2020-07-16 04:45:00,84.046
O7094010,2020-07-16 04:45:00,1.062
O6140010,2020-07-16 04:30:00,83.584
O7094010,2020-07-16 04:30:00,1.079
O6140010,2020-07-16 04:15:00,81.736
O7094010,2020-07-16 04:15:00,1.053
COUTET,2020-07-16 04:00:00,32.1
O7145220,2020-07-16 04:00:00,0.1
O7041510,2020-07-16 04:00:00,1.93
O7101510,2020-07-16 04:00:00,3.64
O7054010,2020-07-16 04:00:00,0.28
O7074020,2020-07-16 04:00:00,0.5
ENTEDF,2020-07-16 04:00:00,58.5
CAHEDF,2020-07-16 04:00:00,43.9
O7161510_E,2020-07-16 04:00:00,14.6
D_MOULINET,2020-07-16 04:00:00,0.03
D_GANIVET,2020-07-16 04:00:00,0
NAT_O77015,2020-07-16 04:00:00,16.7642
O6140010,2020-07-16 04:00:00,81.582
O7094010,2020-07-16 04:00:00,1.045
GOUL,2020-07-16 04:00:00,0.84
O6140010,2020-07-16 03:45:00,79.272
O7094010,2020-07-16 03:45:00,1.045
O6140010,2020-07-16 03:30:00,79.272
O7094010,2020-07-16 03:30:00,1.053
O6140010,2020-07-16 03:15:00,79.272
O7094010,2020-07-16 03:15:00,1.045
COUTET,2020-07-16 03:00:00,29.8
O7145220,2020-07-16 03:00:00,0.09
O7041510,2020-07-16 03:00:00,1.93
O7101510,2020-07-16 03:00:00,3.64
O7054010,2020-07-16 03:00:00,0.27
O7074020,2020-07-16 03:00:00,0.5
ENTEDF,2020-07-16 03:00:00,58.8
CAHEDF,2020-07-16 03:00:00,41.4
GOUL,2020-07-16 03:00:00,0.84
O7161510_E,2020-07-16 03:00:00,14.2
D_MOULINET,2020-07-16 03:00:00,0.03
D_GANIVET,2020-07-16 03:00:00,0
NAT_O77015,2020-07-16 03:00:00,16.7094
O6140010,2020-07-16 03:00:00,78.964
O7094010,2020-07-16 03:00:00,1.045
O6140010,2020-07-16 02:45:00,77.886
O7094010,2020-07-16 02:45:00,1.07
O6140010,2020-07-16 02:30:00,78.04
O7094010,2020-07-16 02:30:00,1.07
O6140010,2020-07-16 02:15:00,77.886
O7094010,2020-07-16 02:15:00,1.088
COUTET,2020-07-16 02:00:00,30.5
O7145220,2020-07-16 02:00:00,0.08
O7041510,2020-07-16 02:00:00,1.93
O7101510,2020-07-16 02:00:00,3.62
O7054010,2020-07-16 02:00:00,0.27
O7074020,2020-07-16 02:00:00,0.49
ENTEDF,2020-07-16 02:00:00,59.3
CAHEDF,2020-07-16 02:00:00,36.7
GOUL,2020-07-16 02:00:00,0.83
O7161510_E,2020-07-16 02:00:00,14.3
D_MOULINET,2020-07-16 02:00:00,0.03
D_GANIVET,2020-07-16 02:00:00,0
NAT_O77015,2020-07-16 02:00:00,16.551
O6140010,2020-07-16 02:00:00,78.194
O7094010,2020-07-16 02:00:00,1.097
O6140010,2020-07-16 01:45:00,79.272
O7094010,2020-07-16 01:45:00,1.053
O6140010,2020-07-16 01:30:00,79.272
O7094010,2020-07-16 01:30:00,1.045
O6140010,2020-07-16 01:15:00,79.272
O7094010,2020-07-16 01:15:00,1.053
COUTET,2020-07-16 01:00:00,39.4
O7145220,2020-07-16 01:00:00,0.09
O7041510,2020-07-16 01:00:00,1.93
O7101510,2020-07-16 01:00:00,3.62
O7054010,2020-07-16 01:00:00,0.27
O7074020,2020-07-16 01:00:00,0.49
ENTEDF,2020-07-16 01:00:00,59.1
CAHEDF,2020-07-16 01:00:00,29.5
O7161510_E,2020-07-16 01:00:00,13.9
D_MOULINET,2020-07-16 01:00:00,0.03
D_GANIVET,2020-07-16 01:00:00,0
NAT_O77015,2020-07-16 01:00:00,16.551
GOUL,2020-07-16 01:00:00,0.83
O6140010,2020-07-16 01:00:00,79.426
O7094010,2020-07-16 01:00:00,1.053
O6140010,2020-07-16 00:45:00,81.582
O7094010,2020-07-16 00:45:00,1.045
O6140010,2020-07-16 00:30:00,81.89
O7094010,2020-07-16 00:30:00,1.045
O6140010,2020-07-16 00:15:00,81.89
O7094010,2020-07-16 00:15:00,1.045
COUTET,2020-07-16 00:00:00,50.4
O7145220,2020-07-16 00:00:00,0.08
O7041510,2020-07-16 00:00:00,1.92
O7101510,2020-07-16 00:00:00,3.6
O7054010,2020-07-16 00:00:00,0.26
O7074020,2020-07-16 00:00:00,0.5
ENTEDF,2020-07-16 00:00:00,59.1
CAHEDF,2020-07-16 00:00:00,27.7
O7161510_E,2020-07-16 00:00:00,14
D_MOULINET,2020-07-16 00:00:00,0.03
D_GANIVET,2020-07-16 00:00:00,0
NAT_O77015,2020-07-16 00:00:00,16.4376
GOUL,2020-07-16 00:00:00,0.82
O6140010,2020-07-16 00:00:00,82.044
O7094010,2020-07-16 00:00:00,1.053
O6140010,2020-07-15 23:45:00,83.584
O7094010,2020-07-15 23:45:00,1.045
O6140010,2020-07-15 23:30:00,83.892
O7094010,2020-07-15 23:30:00,1.045
O6140010,2020-07-15 23:15:00,84.046
O7094010,2020-07-15 23:15:00,1.045
COUTET,2020-07-15 23:00:00,50.4
O7145220,2020-07-15 23:00:00,0.07
O7041510,2020-07-15 23:00:00,1.94
O7101510,2020-07-15 23:00:00,3.6
O7054010,2020-07-15 23:00:00,0.26
O7074020,2020-07-15 23:00:00,0.51
ENTEDF,2020-07-15 23:00:00,58.8
CAHEDF,2020-07-15 23:00:00,27.4
GOUL,2020-07-15 23:00:00,0.8
O7161510_E,2020-07-15 23:00:00,14.1
D_MOULINET,2020-07-15 23:00:00,0.03
D_GANIVET,2020-07-15 23:00:00,0
NAT_O77015,2020-07-15 23:00:00,16.3828
O6140010,2020-07-15 23:00:00,84.046
O7094010,2020-07-15 23:00:00,1.045
O6140010,2020-07-15 22:45:00,84.354
O7094010,2020-07-15 22:45:00,1.053
O6140010,2020-07-15 22:30:00,85.894
O7094010,2020-07-15 22:30:00,1.045
O6140010,2020-07-15 22:15:00,85.894
O7094010,2020-07-15 22:15:00,1.045
COUTET,2020-07-15 22:00:00,39.4
O7145220,2020-07-15 22:00:00,0.08
O7041510,2020-07-15 22:00:00,1.93
O7101510,2020-07-15 22:00:00,3.58
O7054010,2020-07-15 22:00:00,0.26
O7074020,2020-07-15 22:00:00,0.51
ENTEDF,2020-07-15 22:00:00,59.1
CAHEDF,2020-07-15 22:00:00,28.6
GOUL,2020-07-15 22:00:00,0.8
O7161510_E,2020-07-15 22:00:00,10.6
D_MOULINET,2020-07-15 22:00:00,0.03
D_GANIVET,2020-07-15 22:00:00,0
NAT_O77015,2020-07-15 22:00:00,16.4338
O6140010,2020-07-15 22:00:00,86.356
O7094010,2020-07-15 22:00:00,1.045
O6140010,2020-07-15 21:45:00,87.126
O7094010,2020-07-15 21:45:00,1.045
O6140010,2020-07-15 21:30:00,88.05
O7094010,2020-07-15 21:30:00,1.045
O6140010,2020-07-15 21:15:00,88.05
O7094010,2020-07-15 21:15:00,1.045
COUTET,2020-07-15 21:00:00,32.6
O7145220,2020-07-15 21:00:00,0.08
O7041510,2020-07-15 21:00:00,1.96
O7101510,2020-07-15 21:00:00,3.58
O7054010,2020-07-15 21:00:00,0.26
O7074020,2020-07-15 21:00:00,0.53
ENTEDF,2020-07-15 21:00:00,59.6
CAHEDF,2020-07-15 21:00:00,30.4
O7161510_E,2020-07-15 21:00:00,3.44
D_MOULINET,2020-07-15 21:00:00,0.03
D_GANIVET,2020-07-15 21:00:00,0
NAT_O77015,2020-07-15 21:00:00,16.3242
GOUL,2020-07-15 21:00:00,0.8
O6140010,2020-07-15 21:00:00,88.05
O7094010,2020-07-15 21:00:00,1.053
O6140010,2020-07-15 20:45:00,88.05
O7094010,2020-07-15 20:45:00,1.045
O6140010,2020-07-15 20:30:00,88.974
O7094010,2020-07-15 20:30:00,1.045
O6140010,2020-07-15 20:15:00,90.206
O7094010,2020-07-15 20:15:00,1.045
COUTET,2020-07-15 20:00:00,25.5
O7145220,2020-07-15 20:00:00,0.07
O7041510,2020-07-15 20:00:00,1.97
O7101510,2020-07-15 20:00:00,3.58
O7054010,2020-07-15 20:00:00,0.26
O7074020,2020-07-15 20:00:00,0.5
ENTEDF,2020-07-15 20:00:00,59.9
CAHEDF,2020-07-15 20:00:00,28.1
O7161510_E,2020-07-15 20:00:00,3.73
D_MOULINET,2020-07-15 20:00:00,0.03
D_GANIVET,2020-07-15 20:00:00,0
NAT_O77015,2020-07-15 20:00:00,16.379
GOUL,2020-07-15 20:00:00,0.78
O6140010,2020-07-15 20:00:00,90.36
O7094010,2020-07-15 20:00:00,1.045
O6140010,2020-07-15 19:45:00,90.36
O7094010,2020-07-15 19:45:00,1.045
O6140010,2020-07-15 19:30:00,90.36
O7094010,2020-07-15 19:30:00,1.045
O6140010,2020-07-15 19:15:00,91.13
O7094010,2020-07-15 19:15:00,1.045
COUTET,2020-07-15 19:00:00,24.6
O7145220,2020-07-15 19:00:00,0.06
O7041510,2020-07-15 19:00:00,1.97
O7101510,2020-07-15 19:00:00,3.58
O7054010,2020-07-15 19:00:00,0.26
O7074020,2020-07-15 19:00:00,0.5
ENTEDF,2020-07-15 19:00:00,64.2
CAHEDF,2020-07-15 19:00:00,28
GOUL,2020-07-15 19:00:00,0.77
O7161510_E,2020-07-15 19:00:00,4.57
D_MOULINET,2020-07-15 19:00:00,0.03
D_GANIVET,2020-07-15 19:00:00,0
NAT_O77015,2020-07-15 19:00:00,16.334
O6140010,2020-07-15 19:00:00,91.746
O7094010,2020-07-15 19:00:00,1.045
O6140010,2020-07-15 18:45:00,91.9
O7094010,2020-07-15 18:45:00,1.019
O6140010,2020-07-15 18:30:00,91.9
O7094010,2020-07-15 18:30:00,1.011
O6140010,2020-07-15 18:15:00,92.061
O7094010,2020-07-15 18:15:00,1.002
COUTET,2020-07-15 18:00:00,28.9
O7145220,2020-07-15 18:00:00,0.07
O7041510,2020-07-15 18:00:00,1.97
O7101510,2020-07-15 18:00:00,3.58
O7054010,2020-07-15 18:00:00,0.26
O7074020,2020-07-15 18:00:00,0.49
ENTEDF,2020-07-15 18:00:00,82.9
CAHEDF,2020-07-15 18:00:00,28.9
GOUL,2020-07-15 18:00:00,0.77
O7161510_E,2020-07-15 18:00:00,5.69
D_MOULINET,2020-07-15 18:00:00,0.03
D_GANIVET,2020-07-15 18:00:00,0
NAT_O77015,2020-07-15 18:00:00,16.334
O6140010,2020-07-15 18:00:00,92.383
O7094010,2020-07-15 18:00:00,1.002
O6140010,2020-07-15 17:45:00,92.061
O7094010,2020-07-15 17:45:00,1.011
O6140010,2020-07-15 17:30:00,90.976
O7094010,2020-07-15 17:30:00,1.028
O6140010,2020-07-15 17:15:00,90.36
O7094010,2020-07-15 17:15:00,1.011
COUTET,2020-07-15 17:00:00,31.3
O7145220,2020-07-15 17:00:00,0.06
O7041510,2020-07-15 17:00:00,2
O7101510,2020-07-15 17:00:00,3.58
O7054010,2020-07-15 17:00:00,0.26
O7074020,2020-07-15 17:00:00,0.5
ENTEDF,2020-07-15 17:00:00,85.2
CAHEDF,2020-07-15 17:00:00,36.9
O7161510_E,2020-07-15 17:00:00,7.66
D_MOULINET,2020-07-15 17:00:00,0.03
D_GANIVET,2020-07-15 17:00:00,0
NAT_O77015,2020-07-15 17:00:00,16.1794
O6140010,2020-07-15 17:00:00,90.36
O7094010,2020-07-15 17:00:00,1.036
GOUL,2020-07-15 17:00:00,0.77
O6140010,2020-07-15 16:45:00,90.36
O7094010,2020-07-15 16:45:00,1.019
O6140010,2020-07-15 16:30:00,90.206
O7094010,2020-07-15 16:30:00,1.002
O6140010,2020-07-15 16:15:00,89.436
O7094010,2020-07-15 16:15:00,1.002
COUTET,2020-07-15 16:00:00,30.6
O7145220,2020-07-15 16:00:00,0.06
O7041510,2020-07-15 16:00:00,1.99
O7101510,2020-07-15 16:00:00,3.58
O7054010,2020-07-15 16:00:00,0.26
O7074020,2020-07-15 16:00:00,0.52
ENTEDF,2020-07-15 16:00:00,83.7
CAHEDF,2020-07-15 16:00:00,42.3
O7161510_E,2020-07-15 16:00:00,9.76
D_MOULINET,2020-07-15 16:00:00,0.03
D_GANIVET,2020-07-15 16:00:00,0
NAT_O77015,2020-07-15 16:00:00,16.244
O6140010,2020-07-15 16:00:00,88.05
O7094010,2020-07-15 16:00:00,1.002
GOUL,2020-07-15 16:00:00,0.76
O6140010,2020-07-15 15:45:00,88.05
O7094010,2020-07-15 15:45:00,1.002
O6140010,2020-07-15 15:30:00,88.05
O7094010,2020-07-15 15:30:00,1.019
O6140010,2020-07-15 15:15:00,87.28
O7094010,2020-07-15 15:15:00,1.036
COUTET,2020-07-15 15:00:00,26.3
O7145220,2020-07-15 15:00:00,0.06
O7041510,2020-07-15 15:00:00,1.96
O7101510,2020-07-15 15:00:00,3.62
O7054010,2020-07-15 15:00:00,0.26
O7074020,2020-07-15 15:00:00,0.51
ENTEDF,2020-07-15 15:00:00,67.6
CAHEDF,2020-07-15 15:00:00,45.9
GOUL,2020-07-15 15:00:00,0.76
O7161510_E,2020-07-15 15:00:00,14.1
D_MOULINET,2020-07-15 15:00:00,0.03
D_GANIVET,2020-07-15 15:00:00,0
NAT_O77015,2020-07-15 15:00:00,16.2516
O6140010,2020-07-15 15:00:00,87.28
O7094010,2020-07-15 15:00:00,1.053
O6140010,2020-07-15 14:45:00,86.972
O7094010,2020-07-15 14:45:00,1.053
O6140010,2020-07-15 14:30:00,86.202
O7094010,2020-07-15 14:30:00,1.045
O6140010,2020-07-15 14:15:00,86.51
O7094010,2020-07-15 14:15:00,1.045
COUTET,2020-07-15 14:00:00,24.3
O7145220,2020-07-15 14:00:00,0.06
O7041510,2020-07-15 14:00:00,1.94
O7101510,2020-07-15 14:00:00,3.64
O7054010,2020-07-15 14:00:00,0.26
O7074020,2020-07-15 14:00:00,0.49
ENTEDF,2020-07-15 14:00:00,53
CAHEDF,2020-07-15 14:00:00,45.1
GOUL,2020-07-15 14:00:00,0.76
O7161510_E,2020-07-15 14:00:00,14
D_MOULINET,2020-07-15 14:00:00,0.03
D_GANIVET,2020-07-15 14:00:00,0
NAT_O77015,2020-07-15 14:00:00,16.2652
O6140010,2020-07-15 14:00:00,87.28
O7094010,2020-07-15 14:00:00,1.045
O6140010,2020-07-15 13:45:00,86.664
O7094010,2020-07-15 13:45:00,1.053
O6140010,2020-07-15 13:30:00,86.356
O7094010,2020-07-15 13:30:00,1.045
O6140010,2020-07-15 13:15:00,86.202
O7094010,2020-07-15 13:15:00,1.053
COUTET,2020-07-15 13:00:00,27.9
O7145220,2020-07-15 13:00:00,0.05
O7041510,2020-07-15 13:00:00,1.94
O7101510,2020-07-15 13:00:00,3.66
O7054010,2020-07-15 13:00:00,0.26
O7074020,2020-07-15 13:00:00,0.47
ENTEDF,2020-07-15 13:00:00,54.8
CAHEDF,2020-07-15 13:00:00,40.5
O7161510_E,2020-07-15 13:00:00,14.1
D_MOULINET,2020-07-15 13:00:00,0.03
D_GANIVET,2020-07-15 13:00:00,0
NAT_O77015,2020-07-15 13:00:00,16.4334
GOUL,2020-07-15 13:00:00,0.76
O6140010,2020-07-15 13:00:00,86.356
O7094010,2020-07-15 13:00:00,1.045
O6140010,2020-07-15 12:45:00,86.51
O7094010,2020-07-15 12:45:00,1.045
O6140010,2020-07-15 12:30:00,86.356
O7094010,2020-07-15 12:30:00,1.045
O6140010,2020-07-15 12:15:00,88.05
O7094010,2020-07-15 12:15:00,1.053
COUTET,2020-07-15 12:00:00,33.9
O7145220,2020-07-15 12:00:00,0.05
O7041510,2020-07-15 12:00:00,1.94
O7101510,2020-07-15 12:00:00,3.66
O7054010,2020-07-15 12:00:00,0.26
O7074020,2020-07-15 12:00:00,0.47
ENTEDF,2020-07-15 12:00:00,40.8
CAHEDF,2020-07-15 12:00:00,30
O7161510_E,2020-07-15 12:00:00,14.4
D_MOULINET,2020-07-15 12:00:00,0.03
D_GANIVET,2020-07-15 12:00:00,0
NAT_O77015,2020-07-15 12:00:00,16.3238
O6140010,2020-07-15 12:00:00,85.894
O7094010,2020-07-15 12:00:00,1.045
GOUL,2020-07-15 12:00:00,0.76
O6140010,2020-07-15 11:45:00,86.202
O7094010,2020-07-15 11:45:00,1.045
O6140010,2020-07-15 11:30:00,86.51
O7094010,2020-07-15 11:30:00,1.045
O6140010,2020-07-15 11:15:00,86.356
O7094010,2020-07-15 11:15:00,1.045
COUTET,2020-07-15 11:00:00,39.8
O7145220,2020-07-15 11:00:00,0.05
O7041510,2020-07-15 11:00:00,1.97
O7101510,2020-07-15 11:00:00,3.62
O7054010,2020-07-15 11:00:00,0.26
O7074020,2020-07-15 11:00:00,0.46
ENTEDF,2020-07-15 11:00:00,40.8
CAHEDF,2020-07-15 11:00:00,24.4
GOUL,2020-07-15 11:00:00,0.76
O7161510_E,2020-07-15 11:00:00,14.3
D_MOULINET,2020-07-15 11:00:00,0.03
D_GANIVET,2020-07-15 11:00:00,0
NAT_O77015,2020-07-15 11:00:00,16.1068
O6140010,2020-07-15 11:00:00,85.894
O7094010,2020-07-15 11:00:00,1.045
O6140010,2020-07-15 10:45:00,85.74
O7094010,2020-07-15 10:45:00,1.045
O6140010,2020-07-15 10:30:00,85.894
O7094010,2020-07-15 10:30:00,1.045
O6140010,2020-07-15 10:15:00,85.74
O7094010,2020-07-15 10:15:00,1.045
COUTET,2020-07-15 10:00:00,31.9
O7145220,2020-07-15 10:00:00,0.06
O7041510,2020-07-15 10:00:00,1.97
O7101510,2020-07-15 10:00:00,3.6
O7054010,2020-07-15 10:00:00,0.26
O7074020,2020-07-15 10:00:00,0.46
ENTEDF,2020-07-15 10:00:00,41
CAHEDF,2020-07-15 10:00:00,25.5
GOUL,2020-07-15 10:00:00,0.76
O7161510_E,2020-07-15 10:00:00,14.1
D_MOULINET,2020-07-15 10:00:00,0.03
D_GANIVET,2020-07-15 10:00:00,0
NAT_O77015,2020-07-15 10:00:00,16.103
O6140010,2020-07-15 10:00:00,85.586
O7094010,2020-07-15 10:00:00,1.045
O6140010,2020-07-15 09:45:00,85.432
