code_station,date,debit
O8344020,2020-06-26,0.166020833333333
O7191510,2020-06-26,10.6880520833333
O6140010,2020-06-26,196.437447916667
O9000010,2020-06-26,287.250229166667
O8661520,2020-06-26,68.3917083333333
O8394310,2020-06-26,0.727
O8584010,2020-06-26,2.42
O7001510,2020-06-26,2.1
O7015810,2020-06-26,0.296
O7021530,2020-06-26,3.25
O7035010,2020-06-26,1.72
O7085010,2020-06-26,0.379
O7202510,2020-06-25,1.35834722222222
O7234010,2020-06-25,1.20695833333334
O7245010,2020-06-25,0.643291666666665
O7265010,2020-06-25,0.478638888888889
O7410401,2020-06-25,0.730229166666667
O8264010,2020-06-25,1.22576388888889
O7434010,2020-06-25,0.704812499999999
O7515510,2020-06-25,0.161305555555556
O7234030,2020-06-25,0.777034722222221
O7041510,2020-06-25,6.87208333333333
O7145220,2020-06-25,0.278333333333333
O7272510,2020-06-25,5.94083333333333
O7354010,2020-06-25,1.21166666666667
O7444010,2020-06-25,1.96916666666667
O7635010,2020-06-25,1.055
O7054010,2020-06-25,0.794166666666667
O7074020,2020-06-25,0.876666666666667
COUTET,2020-06-25,44.85
CAHEDF,2020-06-25,39.8458333333333
ENTEDF,2020-06-25,34.0583333333333
O7161510_E,2020-06-25,17.4916666666667
D_GANIVET,2020-06-25,0.75375
D_MOULINET,2020-06-25,0.03
NAT_O77015,2020-06-25,45.11465
O7101510,2020-06-25,10.4
O7535010,2020-06-25,1.00620833333333
GOUL,2020-06-25,1.55875
O7094010,2020-06-25,2.36727083333333
O8113520,2020-06-25,2.40352083333333
O6140010,2020-06-25,205.927864583333
O9000010,2020-06-25,263.7383125
TRUY_VIR,2020-06-25,15.2130104166667
O8133520,2020-06-25,3.11988541666667
O8231530,2020-06-25,40.0325416666666
O7701540,2020-06-25,30.392125
O7971510,2020-06-25,41.5833333333333
O7874010,2020-06-25,1.20995833333333
O7944020,2020-06-25,0.227197916666667
O8255010,2020-06-25,0.080416666666667
O8344020,2020-06-25,0.151
O7191510,2020-06-25,16.14396875
O8661520,2020-06-25,52.7360104166667
O8394310,2020-06-25,0.561
O8584010,2020-06-25,0.362
O7001510,2020-06-25,2.32
O7015810,2020-06-25,0.322
O7021530,2020-06-25,3.51
O7035010,2020-06-25,1.85
O7085010,2020-06-25,0.426
O7825010,2020-06-25,0.209
O7202510,2020-06-24,1.51735416666667
O7245010,2020-06-24,0.72648611111111
O7265010,2020-06-24,0.516166666666667
O7410401,2020-06-24,0.824402777777777
O8264010,2020-06-24,1.27092361111111
O7434010,2020-06-24,0.787131944444445
O7515510,2020-06-24,0.168527777777778
O7535010,2020-06-24,1.11365277777778
O7234030,2020-06-24,0.843
O7041510,2020-06-24,7.60958333333333
O7145220,2020-06-24,0.320833333333333
O7272510,2020-06-24,6.56708333333333
O7354010,2020-06-24,1.38291666666667
O7444010,2020-06-24,2.16208333333333
O7635010,2020-06-24,1.21
O7054010,2020-06-24,0.894166666666666
O7074020,2020-06-24,0.93625
COUTET,2020-06-24,48.7375
CAHEDF,2020-06-24,43.2166666666667
ENTEDF,2020-06-24,31.4666666666667
O7161510_E,2020-06-24,23.2791666666667
D_GANIVET,2020-06-24,0.924583333333334
D_MOULINET,2020-06-24,0.03
NAT_O77015,2020-06-24,49.6400916666667
O7101510,2020-06-24,11.3583333333333
O7234010,2020-06-24,1.301
GOUL,2020-06-24,1.70291666666667
O7094010,2020-06-24,2.59811458333334
O8113520,2020-06-24,2.57558333333333
O6140010,2020-06-24,202.500572916667
O9000010,2020-06-24,292.284458333333
TRUY_VIR,2020-06-24,10.0240625
O8231530,2020-06-24,42.6334479166667
O7701540,2020-06-24,28.2882291666667
O7971510,2020-06-24,43.7675625
O7874010,2020-06-24,1.3563125
O8344020,2020-06-24,0.142895833333333
O7191510,2020-06-24,19.5768333333333
O8661520,2020-06-24,52.3588333333333
O8133520,2020-06-24,3.52557291666667
O7944020,2020-06-24,0.259166666666667
O8255010,2020-06-24,0.087979166666667
O8394310,2020-06-24,0.557
O7001510,2020-06-24,2.55
O7015810,2020-06-24,0.355
O7021530,2020-06-24,3.8
O7035010,2020-06-24,1.99
O7085010,2020-06-24,0.482
O8584010,2020-06-24,0.221
O7825010,2020-06-24,0.264
O7202510,2020-06-23,1.70940277777778
O7234010,2020-06-23,1.41266666666667
O7245010,2020-06-23,0.826194444444445
O7265010,2020-06-23,0.5786875
O7410401,2020-06-23,0.967333333333332
O8264010,2020-06-23,1.33047222222222
O7434010,2020-06-23,0.893173611111111
O7515510,2020-06-23,0.179180555555555
O7535010,2020-06-23,1.24340277777778
O7234030,2020-06-23,0.941763888888891
O7041510,2020-06-23,8.6775
O7145220,2020-06-23,0.392916666666667
O7272510,2020-06-23,7.4725
O7354010,2020-06-23,1.59625
O7444010,2020-06-23,2.41416666666667
O7635010,2020-06-23,1.41541666666667
O7054010,2020-06-23,1.03875
O7074020,2020-06-23,1.01833333333333
COUTET,2020-06-23,45.2875
CAHEDF,2020-06-23,46.0416666666667
ENTEDF,2020-06-23,36.5125
O7161510_E,2020-06-23,18.5666666666667
D_GANIVET,2020-06-23,0.97375
D_MOULINET,2020-06-23,0.03
NAT_O77015,2020-06-23,55.7579833333333
O7101510,2020-06-23,12.675
GOUL,2020-06-23,1.86916666666667
O7094010,2020-06-23,2.83639583333333
O8113520,2020-06-23,2.757625
O6140010,2020-06-23,247.27109375
O9000010,2020-06-23,288.270479166667
TRUY_VIR,2020-06-23,13.7567083333333
O8133520,2020-06-23,3.6874375
O8231530,2020-06-23,46.85684375
O7701540,2020-06-23,32.3726666666667
O7971510,2020-06-23,41.3107916666667
O7874010,2020-06-23,1.47090625
O7944020,2020-06-23,0.2868125
O8255010,2020-06-23,0.097208333333333
O8344020,2020-06-23,0.171291666666667
O7191510,2020-06-23,19.7462083333333
O8661520,2020-06-23,47.9654895833333
O8394310,2020-06-23,0.582
O8584010,2020-06-23,0.264
O7001510,2020-06-23,2.87
O7015810,2020-06-23,0.403
O7021530,2020-06-23,4.2
O7035010,2020-06-23,2.2
O7085010,2020-06-23,0.56
O7825010,2020-06-23,0.313
O7202510,2020-06-22,1.86275694444444
O7265010,2020-06-22,0.637763888888888
O7410401,2020-06-22,1.0948125
O8264010,2020-06-22,1.37489583333333
O7434010,2020-06-22,1.00909722222222
O7515510,2020-06-22,0.188097222222222
O7535010,2020-06-22,1.38154166666667
O7041510,2020-06-22,9.72666666666667
O7145220,2020-06-22,0.475416666666667
O7272510,2020-06-22,8.14458333333333
O7354010,2020-06-22,1.80583333333333
O7444010,2020-06-22,2.6675
O7635010,2020-06-22,1.60375
O7054010,2020-06-22,1.11833333333333
O7074020,2020-06-22,1.09458333333333
COUTET,2020-06-22,48.7958333333333
CAHEDF,2020-06-22,34.3583333333333
ENTEDF,2020-06-22,35.2916666666667
O7161510_E,2020-06-22,24.2291666666667
D_GANIVET,2020-06-22,1.03666666666667
D_MOULINET,2020-06-22,0.03
NAT_O77015,2020-06-22,61.6169666666667
O7101510,2020-06-22,13.9333333333333
GOUL,2020-06-22,2.04
O7094010,2020-06-22,3.06580208333333
O8113520,2020-06-22,2.89917708333333
O6140010,2020-06-22,229.308427083333
O9000010,2020-06-22,312.470864583333
TRUY_VIR,2020-06-22,10.9554583333333
O8133520,2020-06-22,3.87928125
O8231530,2020-06-22,34.9072916666667
O7701540,2020-06-22,31.2049166666667
O7971510,2020-06-22,34.0050625
O7874010,2020-06-22,1.61502083333333
O7944020,2020-06-22,0.308520833333333
O8255010,2020-06-22,0.1045
O8344020,2020-06-22,0.211
O7191510,2020-06-22,21.6266875
O8661520,2020-06-22,58.5386041666667
O7234010,2020-06-22,1.49153125
O7245010,2020-06-22,0.894614583333333
O7234030,2020-06-22,0.989718749999999
O8394310,2020-06-22,0.61
O8584010,2020-06-22,0.319
O7001510,2020-06-22,3.2
O7015810,2020-06-22,0.454
O7021530,2020-06-22,4.65
O7035010,2020-06-22,2.44
O7085010,2020-06-22,0.625
O7202510,2020-06-21,2.08792361111111
O7265010,2020-06-21,0.696819444444445
O7410401,2020-06-21,1.25448611111111
O8264010,2020-06-21,1.40609027777778
O7434010,2020-06-21,1.17181944444444
O7515510,2020-06-21,0.195284722222222
O7535010,2020-06-21,1.53752083333333
O7041510,2020-06-21,10.9875
O7145220,2020-06-21,0.5625
O7272510,2020-06-21,9.01875
O7354010,2020-06-21,2.20916666666667
O7444010,2020-06-21,3.00083333333333
O7635010,2020-06-21,1.85041666666667
O7054010,2020-06-21,1.24166666666667
O7074020,2020-06-21,1.20125
COUTET,2020-06-21,54.4583333333333
CAHEDF,2020-06-21,46.6333333333333
ENTEDF,2020-06-21,24.725
O7161510_E,2020-06-21,14.9041666666667
D_GANIVET,2020-06-21,1.19916666666667
D_MOULINET,2020-06-21,0.03
NAT_O77015,2020-06-21,69.3642416666667
O7101510,2020-06-21,15.6041666666667
GOUL,2020-06-21,2.23166666666667
O7094010,2020-06-21,3.38134375
O8113520,2020-06-21,3.02142708333333
O6140010,2020-06-21,260.3971875
O9000010,2020-06-21,359.888854166667
TRUY_VIR,2020-06-21,8.75561458333333
O8133520,2020-06-21,4.12360416666667
O8231530,2020-06-21,46.9116770833333
O7701540,2020-06-21,22.8982916666667
O7971510,2020-06-21,46.80378125
O7874010,2020-06-21,1.74670833333333
O8255010,2020-06-21,0.105854166666667
O8344020,2020-06-21,0.213958333333333
O7191510,2020-06-21,15.9964375
O8661520,2020-06-21,69.1922291666667
O7944020,2020-06-21,0.323947916666667
O8584010,2020-06-21,0.331
O8394310,2020-06-21,0.621
O7001510,2020-06-21,3.57
O7015810,2020-06-21,0.494
O7021530,2020-06-21,5.16
O7035010,2020-06-21,2.68
O7085010,2020-06-21,0.708
O7202510,2020-06-20,2.37896527777778
O7265010,2020-06-20,0.769874999999999
O7410401,2020-06-20,1.44604166666667
O8264010,2020-06-20,1.44675694444444
O7434010,2020-06-20,1.36749305555556
O7515510,2020-06-20,0.205097222222223
O7535010,2020-06-20,1.73110416666667
O7041510,2020-06-20,12.5791666666667
O7145220,2020-06-20,0.670416666666667
O7272510,2020-06-20,10.1658333333333
O7354010,2020-06-20,2.64791666666667
O7444010,2020-06-20,3.41375
O7635010,2020-06-20,2.22583333333333
O7054010,2020-06-20,1.43
O7074020,2020-06-20,1.3125
COUTET,2020-06-20,76.7041666666667
CAHEDF,2020-06-20,75.3375
ENTEDF,2020-06-20,29.0583333333333
O7161510_E,2020-06-20,27.1666666666667
D_GANIVET,2020-06-20,1.36875
D_MOULINET,2020-06-20,0.03
NAT_O77015,2020-06-20,79.029775
O7101510,2020-06-20,17.5666666666667
GOUL,2020-06-20,2.4925
O7094010,2020-06-20,3.7328125
O8113520,2020-06-20,3.22460416666667
O6140010,2020-06-20,305.89609375
O9000010,2020-06-20,422.624020833333
TRUY_VIR,2020-06-20,7.88985416666667
O8133520,2020-06-20,4.5476875
O8231530,2020-06-20,72.63440625
O7701540,2020-06-20,27.4554583333333
O7971510,2020-06-20,58.4488229166667
O7874010,2020-06-20,1.9503125
O8255010,2020-06-20,0.1208125
O8344020,2020-06-20,0.222
O7191510,2020-06-20,21.7377604166667
O8661520,2020-06-20,84.9343645833334
O7944020,2020-06-20,0.373489583333333
O8584010,2020-06-20,0.399
O8394310,2020-06-20,0.654
O7001510,2020-06-20,4.05
O7015810,2020-06-20,0.557
O7021530,2020-06-20,5.77
O7035010,2020-06-20,2.97
O7085010,2020-06-20,0.805
O7202510,2020-06-19,2.87153472222222
O7265010,2020-06-19,0.863020833333333
O7410401,2020-06-19,1.72713888888889
O8264010,2020-06-19,1.546125
O7434010,2020-06-19,1.60527083333333
O7515510,2020-06-19,0.21775
O7535010,2020-06-19,1.96064583333333
O7041510,2020-06-19,14.6541666666667
O7145220,2020-06-19,0.804583333333333
O7272510,2020-06-19,11.8
O7354010,2020-06-19,3.25041666666667
O7444010,2020-06-19,3.97916666666667
O7635010,2020-06-19,2.76291666666667
O7054010,2020-06-19,1.67375
O7074020,2020-06-19,1.45833333333333
COUTET,2020-06-19,81.4166666666667
CAHEDF,2020-06-19,80.2916666666667
ENTEDF,2020-06-19,65.6291666666667
O7161510_E,2020-06-19,35.1541666666667
D_GANIVET,2020-06-19,1.66083333333333
D_MOULINET,2020-06-19,0.03
NAT_O77015,2020-06-19,92.4161583333333
O7101510,2020-06-19,20.2625
GOUL,2020-06-19,2.86416666666667
O7094010,2020-06-19,4.21234374999999
O8113520,2020-06-19,3.56663541666666
O6140010,2020-06-19,363.2389375
O9000010,2020-06-19,479.954739583333
TRUY_VIR,2020-06-19,23.3960208333333
O8133520,2020-06-19,4.9209375
O8231530,2020-06-19,77.7313958333333
O7701540,2020-06-19,60.8818645833333
O7971510,2020-06-19,67.9339270833333
O7874010,2020-06-19,2.28603125
O8255010,2020-06-19,0.130010416666667
O8344020,2020-06-19,0.222
O7191510,2020-06-19,39.7999583333333
O8661520,2020-06-19,100.326364583333
O7234010,2020-06-19,2.101
O7245010,2020-06-19,1.14316
O7234030,2020-06-19,1.45568
O7944020,2020-06-19,0.447614583333334
O8584010,2020-06-19,0.471
O8394310,2020-06-19,0.704
O7001510,2020-06-19,4.65
O7015810,2020-06-19,0.641
O7021530,2020-06-19,6.56
O7035010,2020-06-19,3.32
O7085010,2020-06-19,0.927
O7202510,2020-06-18,3.27904166666667
O7265010,2020-06-18,0.969104166666668
O7410401,2020-06-18,2.00176388888889
O8264010,2020-06-18,1.6629375
O7434010,2020-06-18,1.89131944444444
O7515510,2020-06-18,0.224701388888889
O7535010,2020-06-18,2.25845833333333
O7041510,2020-06-18,17.2125
O7145220,2020-06-18,0.87625
O7272510,2020-06-18,13.3583333333333
O7354010,2020-06-18,4.01541666666667
O7444010,2020-06-18,4.48083333333333
O7635010,2020-06-18,3.5
O7054010,2020-06-18,1.99791666666667
O7074020,2020-06-18,1.61833333333333
COUTET,2020-06-18,77.4375
CAHEDF,2020-06-18,67.475
ENTEDF,2020-06-18,60.0666666666667
O7161510_E,2020-06-18,53.9625
D_GANIVET,2020-06-18,1.90916666666667
D_MOULINET,2020-06-18,0.03
NAT_O77015,2020-06-18,108.05225
O7101510,2020-06-18,23.45
GOUL,2020-06-18,3.31375
TRUY_VIR,2020-06-18,9.59336458333334
O7094010,2020-06-18,4.8015
O8133520,2020-06-18,5.00494791666667
O8231530,2020-06-18,67.3779375
O7701540,2020-06-18,58.6817708333333
O7971510,2020-06-18,77.1142083333333
O7874010,2020-06-18,2.67828125
O8113520,2020-06-18,3.69188541666667
O8255010,2020-06-18,0.131104166666666
O8344020,2020-06-18,0.222
O7191510,2020-06-18,52.6009791666667
O6140010,2020-06-18,409.4398125
O9000010,2020-06-18,532.428104166667
O8661520,2020-06-18,112.1215625
O7234010,2020-06-18,2.16138888888889
O7245010,2020-06-18,1.19238194444444
O7234030,2020-06-18,1.47935
O7001510,2020-06-18,5.56
O7015810,2020-06-18,0.74
O7021530,2020-06-18,7.78
O7035010,2020-06-18,3.73
O7085010,2020-06-18,1.1
O8394310,2020-06-18,0.772
O8584010,2020-06-18,0.52
O7944020,2020-06-18,0.540270833333333
O7202510,2020-06-17,3.78167361111111
O7265010,2020-06-17,1.04022916666667
O7410401,2020-06-17,2.17661111111111
O7434010,2020-06-17,2.23113888888889
O7515510,2020-06-17,0.228166666666667
O7535010,2020-06-17,2.4825625
O7041510,2020-06-17,20.3833333333333
O7272510,2020-06-17,14.975
O7354010,2020-06-17,4.96458333333333
O7444010,2020-06-17,4.75291666666667
O7635010,2020-06-17,3.72291666666667
O7054010,2020-06-17,2.49833333333333
O7074020,2020-06-17,1.76416666666667
COUTET,2020-06-17,100.220833333333
CAHEDF,2020-06-17,85.6458333333333
ENTEDF,2020-06-17,43.025
O7161510_E,2020-06-17,36.125
D_GANIVET,2020-06-17,2.28458333333333
D_MOULINET,2020-06-17,0.03
NAT_O77015,2020-06-17,121.62
O7101510,2020-06-17,27.2458333333333
O8264010,2020-06-17,1.63504861111111
GOUL,2020-06-17,3.55125
O7094010,2020-06-17,5.49120833333334
O8113520,2020-06-17,3.57985416666667
O6140010,2020-06-17,415.7363125
O9000010,2020-06-17,557.483437500001
TRUY_VIR,2020-06-17,8.98584375
O8133520,2020-06-17,5.00203125000001
O8231530,2020-06-17,80.2452083333333
O7701540,2020-06-17,44.1432291666667
O7971510,2020-06-17,73.1926145833334
O7874010,2020-06-17,3.13505208333333
O8255010,2020-06-17,0.129854166666667
O8344020,2020-06-17,0.236458333333334
O7191510,2020-06-17,37.5728645833333
O8661520,2020-06-17,139.28184375
O7145220,2020-06-17,0.882916666666667
O8394310,2020-06-17,0.747
O7001510,2020-06-17,6.72
O7015810,2020-06-17,0.894
O7021530,2020-06-17,9.39
O7035010,2020-06-17,4.12
O7085010,2020-06-17,1.32
O7234010,2020-06-17,2.27699999999999
O7245010,2020-06-17,1.291
O8584010,2020-06-17,0.505
O7944020,2020-06-17,0.689333333333333
O7202510,2020-06-16,3.90086805555555
O7234010,2020-06-16,2.70997222222222
O7245010,2020-06-16,1.52783333333333
O7265010,2020-06-16,1.12284722222222
O7410401,2020-06-16,2.35179861111111
O8264010,2020-06-16,1.58233333333333
O7434010,2020-06-16,2.64766666666667
O7515510,2020-06-16,0.231736111111111
O7535010,2020-06-16,2.69079861111111
O7041510,2020-06-16,23.8875
O7272510,2020-06-16,16.7583333333333
O7354010,2020-06-16,5.55166666666667
O7444010,2020-06-16,5.43291666666667
O7054010,2020-06-16,2.27541666666667
O7074020,2020-06-16,2.285
COUTET,2020-06-16,154.208333333333
CAHEDF,2020-06-16,124.166666666667
ENTEDF,2020-06-16,69.6875
O7161510_E,2020-06-16,61.2125
D_GANIVET,2020-06-16,2.35583333333333
D_MOULINET,2020-06-16,0.03
O7101510,2020-06-16,32.3958333333333
GOUL,2020-06-16,4.05958333333333
O7094010,2020-06-16,6.78116666666667
O8113520,2020-06-16,3.52155208333333
O6140010,2020-06-16,456.92825
O9000010,2020-06-16,674.866791666667
TRUY_VIR,2020-06-16,4.14717708333333
O8133520,2020-06-16,5.16741666666667
O8231530,2020-06-16,118.000760416667
O7701540,2020-06-16,66.9446875
O7971510,2020-06-16,105.254458333333
O7874010,2020-06-16,3.82397916666667
O7944020,2020-06-16,0.802428571428572
O8255010,2020-06-16,0.147677083333333
O8344020,2020-06-16,0.2493125
O7191510,2020-06-16,67.5134479166667
O8661520,2020-06-16,235.98234375
O7635010,2020-06-16,5.21125
NAT_O77015,2020-06-16,147.925566666667
O8394310,2020-06-16,0.734
O7145220,2020-06-16,0.993571428571428
O7001510,2020-06-16,8.4
O7015810,2020-06-16,0.891
O7021530,2020-06-16,10.9
O7035010,2020-06-16,4.62
O7085010,2020-06-16,1.5
O8584010,2020-06-16,0.46
O7041510,2020-06-15,30.0291666666667
O7272510,2020-06-15,16.7916666666667
O7354010,2020-06-15,8.19083333333333
O7444010,2020-06-15,7.17541666666667
O7054010,2020-06-15,2.89791666666667
O7074020,2020-06-15,4.38666666666667
COUTET,2020-06-15,258.583333333333
CAHEDF,2020-06-15,242.416666666667
ENTEDF,2020-06-15,116.433333333333
O7161510_E,2020-06-15,81.3708333333333
D_GANIVET,2020-06-15,0.975416666666667
D_MOULINET,2020-06-15,0.030833333333333
O7202510,2020-06-15,2.3113125
O7234010,2020-06-15,3.60090972222222
O7245010,2020-06-15,1.80536111111111
O7265010,2020-06-15,1.28395833333333
O7410401,2020-06-15,3.12770833333333
O8264010,2020-06-15,1.61735416666667
O7434010,2020-06-15,3.46011111111111
O7515510,2020-06-15,0.249694444444445
O7535010,2020-06-15,3.13693055555556
O7101510,2020-06-15,42.45
O7094010,2020-06-15,11.0559895833333
O8113520,2020-06-15,3.62358333333333
O6140010,2020-06-15,553.6735
O9000010,2020-06-15,929.0946875
TRUY_VIR,2020-06-15,29.2647916666667
O8133520,2020-06-15,5.70136458333333
O8231530,2020-06-15,235.734041666667
O7701540,2020-06-15,111.73275
O7971510,2020-06-15,180.62596875
O7874010,2020-06-15,5.06930208333333
O8255010,2020-06-15,0.17065625
O8344020,2020-06-15,0.250625
O7191510,2020-06-15,87.9914791666666
O8661520,2020-06-15,416.31959375
GOUL,2020-06-15,4.98823529411765
O7944020,2020-06-15,0.9720625
O7001510,2020-06-15,11.4
O7015810,2020-06-15,1.04
O7021530,2020-06-15,14.1
O7035010,2020-06-15,5.39
O7085010,2020-06-15,1.8
O8584010,2020-06-15,0.494
O7635010,2020-06-15,10.2791666666667
NAT_O77015,2020-06-15,212.997708333333
O8394310,2020-06-15,0.743
O7202510,2020-06-14,1.6943125
O7234010,2020-06-14,6.04645833333333
O7245010,2020-06-14,2.47413888888889
O7265010,2020-06-14,1.56288194444444
O7410401,2020-06-14,5.05284722222222
O8264010,2020-06-14,1.84322916666667
O7434010,2020-06-14,5.38984722222222
O7515510,2020-06-14,0.290263888888889
O7535010,2020-06-14,3.92491666666667
O7041510,2020-06-14,42.9541666666667
O7272510,2020-06-14,23.4333333333333
O7354010,2020-06-14,13.9208333333333
O7444010,2020-06-14,12.5283333333333
O7054010,2020-06-14,4.33875
O7074020,2020-06-14,6.07541666666667
COUTET,2020-06-14,344.291666666667
CAHEDF,2020-06-14,326.041666666667
ENTEDF,2020-06-14,255.083333333333
O7161510_E,2020-06-14,99.1791666666667
D_GANIVET,2020-06-14,0
D_MOULINET,2020-06-14,0.03375
O7101510,2020-06-14,60.5333333333333
O7094010,2020-06-14,15.7326145833333
O8113520,2020-06-14,4.14776041666667
O6140010,2020-06-14,744.5645
O9000010,2020-06-14,1358.47689583333
TRUY_VIR,2020-06-14,132.976520833333
O8133520,2020-06-14,7.23059375
O8231530,2020-06-14,322.912375
O7701540,2020-06-14,240.0730625
O7971510,2020-06-14,283.295104166667
O7874010,2020-06-14,8.51326041666666
O8255010,2020-06-14,0.187489583333334
O8344020,2020-06-14,0.2519375
O7191510,2020-06-14,107.096541666667
O8661520,2020-06-14,651.302479166667
O7944020,2020-06-14,1.49347916666667
O7001510,2020-06-14,17
O7015810,2020-06-14,1.44
O7021530,2020-06-14,21.6
O7035010,2020-06-14,6.63
O7085010,2020-06-14,2.44
O8394310,2020-06-14,0.772
O8584010,2020-06-14,0.632
O7635010,2020-06-14,16.8291666666667
NAT_O77015,2020-06-14,325.964
O7202510,2020-06-13,3.73082638888889
O7234010,2020-06-13,17.7334513888889
O7245010,2020-06-13,6.37416666666667
O7265010,2020-06-13,3.07210416666667
O7410401,2020-06-13,16.7823333333333
O8264010,2020-06-13,2.33643055555556
O7434010,2020-06-13,19.4098611111111
O7515510,2020-06-13,0.489493055555555
O7535010,2020-06-13,11.1257708333333
O7041510,2020-06-13,90.775
O7272510,2020-06-13,60.0916666666667
O7354010,2020-06-13,61.4833333333333
O7444010,2020-06-13,43.9208333333333
O7054010,2020-06-13,7.24625
O7074020,2020-06-13,11.9579166666667
COUTET,2020-06-13,175.329166666667
CAHEDF,2020-06-13,277.166666666667
ENTEDF,2020-06-13,328.958333333333
O7161510_E,2020-06-13,179.208333333333
D_GANIVET,2020-06-13,0
D_MOULINET,2020-06-13,0.037916666666667
O7101510,2020-06-13,128.6875
O7094010,2020-06-13,32.9739791666667
O8113520,2020-06-13,5.15870833333333
O6140010,2020-06-13,1038.54421875
O9000010,2020-06-13,826.850802083333
TRUY_VIR,2020-06-13,127.372916666667
O8133520,2020-06-13,10.5732708333333
O8231530,2020-06-13,293.353104166667
O7701540,2020-06-13,328.514364583333
O7971510,2020-06-13,344.927739583333
O7874010,2020-06-13,26.01871875
O7944020,2020-06-13,7.8508125
O8255010,2020-06-13,0.200979166666667
O8344020,2020-06-13,0.254
O7191510,2020-06-13,201.141447916667
O8661520,2020-06-13,346.004145833333
O7001510,2020-06-13,33.5
O7015810,2020-06-13,2.55
O7021530,2020-06-13,45.4
O7035010,2020-06-13,9.84
O7085010,2020-06-13,4.02
O8394310,2020-06-13,0.862
O8584010,2020-06-13,1.06
O7635010,2020-06-13,24.7916666666667
NAT_O77015,2020-06-13,710.556458333334
O7202510,2020-06-12,6.65911805555556
O7234010,2020-06-12,13.8231111111111
O7245010,2020-06-12,9.06325
O7265010,2020-06-12,5.83973611111111
O7410401,2020-06-12,37.2574513888889
O8264010,2020-06-12,3.32165972222222
O7434010,2020-06-12,5.50720833333333
O7515510,2020-06-12,0.660430555555556
O7535010,2020-06-12,4.67547916666667
O7041510,2020-06-12,103.281666666667
O7354010,2020-06-12,13.9791666666667
O7444010,2020-06-12,47.8345833333333
O7635010,2020-06-12,8.48541666666667
O7054010,2020-06-12,7.7375
O7074020,2020-06-12,10.5916666666667
COUTET,2020-06-12,63.875
CAHEDF,2020-06-12,73.825
ENTEDF,2020-06-12,128.154166666667
O7161510_E,2020-06-12,76.9208333333333
GOUL,2020-06-12,1.52
D_GANIVET,2020-06-12,0.90125
D_MOULINET,2020-06-12,0.0475
NAT_O77015,2020-06-12,509.5922
O7101510,2020-06-12,84.5858333333333
O7272510,2020-06-12,36.5420833333333
O7094010,2020-06-12,40.7814583333333
O8113520,2020-06-12,6.72817708333334
O6140010,2020-06-12,372.1018125
O9000010,2020-06-12,467.967989583334
TRUY_VIR,2020-06-12,75.4127916666667
O8133520,2020-06-12,9.43484375
O8231530,2020-06-12,77.75475
O7701540,2020-06-12,133.3485
O7971510,2020-06-12,119.543145833333
O7874010,2020-06-12,8.3281875
O7944020,2020-06-12,1.44640625
O8255010,2020-06-12,0.20403125
O8344020,2020-06-12,0.252635416666667
O7191510,2020-06-12,57.9357083333333
O8661520,2020-06-12,85.4874479166667
O7001510,2020-06-12,55.3
O7015810,2020-06-12,7.39
O7021530,2020-06-12,73.2
O7035010,2020-06-12,18.7
O7085010,2020-06-12,5.72
O8394310,2020-06-12,1.02
O8584010,2020-06-12,1.21
O7041510,2020-06-11,2.96916666666667
O7145220,2020-06-11,0.327272727272727
O7272510,2020-06-11,1.99833333333333
O7354010,2020-06-11,0.443333333333333
O7444010,2020-06-11,1.92083333333333
O7635010,2020-06-11,0.67875
O7054010,2020-06-11,0.323333333333333
O7074020,2020-06-11,0.610833333333333
COUTET,2020-06-11,92.8208333333333
CAHEDF,2020-06-11,88.975
ENTEDF,2020-06-11,40.8541666666667
O7161510_E,2020-06-11,10.275
GOUL,2020-06-11,1.35041666666667
D_GANIVET,2020-06-11,0
D_MOULINET,2020-06-11,0.03
O7202510,2020-06-11,0.266125
O7234010,2020-06-11,0.642569444444445
O7245010,2020-06-11,0.264743055555556
O7265010,2020-06-11,0.222097222222222
O7410401,2020-06-11,0.554354166666666
O8264010,2020-06-11,1.64527083333333
O7434010,2020-06-11,0.313791666666667
O7515510,2020-06-11,0.200701388888889
O7535010,2020-06-11,0.481527777777778
NAT_O77015,2020-06-11,29.0142458333333
TRUY_VIR,2020-06-11,28.6527291666667
O7094010,2020-06-11,1.43597916666667
O8133520,2020-06-11,4.66034375000001
O8231530,2020-06-11,84.6037291666667
O7701540,2020-06-11,39.0671041666667
O7971510,2020-06-11,54.7224895833333
O7101510,2020-06-11,5.68291666666667
O7874010,2020-06-11,1.63957291666667
O7944020,2020-06-11,0.357229166666667
O8113520,2020-06-11,3.56397916666667
O8255010,2020-06-11,0.175791666666667
O8344020,2020-06-11,0.245875
O7191510,2020-06-11,10.7924375
O6140010,2020-06-11,388.831572916667
O9000010,2020-06-11,525.602729166667
O8661520,2020-06-11,122.990947916667
O8394310,2020-06-11,0.837
O8584010,2020-06-11,0.736
O7825010,2020-06-11,0.282
O7001510,2020-06-11,1.34
O7015810,2020-06-11,0.116
O7021530,2020-06-11,1.68
O7035010,2020-06-11,0.876
O7085010,2020-06-11,0.164
O7041510,2020-06-10,3.14416666666667
O7145220,2020-06-10,0.384166666666667
O7272510,2020-06-10,2.12458333333333
O7354010,2020-06-10,0.46875
O7444010,2020-06-10,2.13291666666667
